DISP_DATE,ORIG_PROV_CODE,ORIG_PROV_NAME,ORIG_DIST_CODE,ORIG_DIST_NAME,DISP_PROV_CODE,DISP_PROV_NAME,DISP_DIST_CODE,DISP_DIST_NAME,DISP_IND,DISP_FAM,DISP_ADULT_MALE,DISP_ADULT_FEMALE,DISP_CHILDREN_U18
#date+occurred,#admin1+code+x_origin,#admin1+name+x_origin,#admin2+code+x_origin,#admin2+name+x_origin,#admin1+code+x_destination,#admin1+name+x_destination,#admin2+code+x_destination,#admin2+name+x_destination,#affected+displaced,#affected+dispalced+families,#affected+displaced+m+adults,#affected+displaced+f+adults,#affected+dispalced+children
11-10-20,6,Nangarhar,611,Sherzad,6,Nangarhar,607,Kama,14,2,2,2,10
27-09-20,7,Laghman,704,Alingar,7,Laghman,701,Mehtarlam / Bad Pash,130,20,25,30,75
27-09-20,7,Laghman,702,Alishang,7,Laghman,701,Mehtarlam / Bad Pash,1970,301,350,385,1235
26-09-20,7,Laghman,701,Mehtarlam / Bad Pash,7,Laghman,701,Mehtarlam / Bad Pash,170,25,31,35,104
27-10-20,32,Hilmand,3210,Kajaki,6,Nangarhar,602,Behsud,119,17,23,29,67
25-10-20,13,Kunar,1306,Shigal Wa Sheltan,13,Kunar,1301,Asadabad,80,12,15,16,49
25-10-20,13,Kunar,1302,Watapur,13,Kunar,1301,Asadabad,75,12,14,15,46
25-10-20,13,Kunar,1305,Marawara,13,Kunar,1305,Marawara,10,2,4,3,3
25-10-20,13,Kunar,1308,Chawkay,13,Kunar,1301,Asadabad,26,4,6,7,13
02-11-20,6,Nangarhar,621,Nazyan,6,Nangarhar,621,Nazyan,412,60,83,89,240
02-11-20,3,Parwan,301,Charikar,6,Nangarhar,601,Jalalabad,12,2,4,4,4
07-11-20,17,Kunduz,1702,Emamsaheb,6,Nangarhar,602,Behsud,7,1,1,2,4
08-11-20,13,Kunar,1307,Dara-e-Pech,6,Nangarhar,602,Behsud,17,3,5,6,6
09-11-20,6,Nangarhar,610,Hesarak,6,Nangarhar,603,Surkhrod,42,6,9,11,22
10-11-20,1,Kabul,113,Surobi,6,Nangarhar,603,Surkhrod,11,2,3,4,4
11-11-20,6,Nangarhar,611,Sherzad,6,Nangarhar,603,Surkhrod,275,40,49,51,175
13-11-20,6,Nangarhar,611,Sherzad,6,Nangarhar,601,Jalalabad,12,2,3,5,4
17-11-20,6,Nangarhar,604,Khogyani,6,Nangarhar,603,Surkhrod,32,5,7,9,32
19-11-20,13,Kunar,1307,Dara-e-Pech,6,Nangarhar,602,Behsud,23,3,5,7,11
21-11-20,6,Nangarhar,610,Hesarak,6,Nangarhar,603,Surkhrod,51,7,12,14,25
11-11-20,6,Nangarhar,604,Khogyani,6,Nangarhar,601,Jalalabad,53,7,12,15,26
19-11-20,6,Nangarhar,611,Sherzad,6,Nangarhar,603,Surkhrod,43,6,9,11,23
22-11-20,6,Nangarhar,611,Sherzad,6,Nangarhar,603,Surkhrod,142,21,41,48,53
23-11-20,6,Nangarhar,604,Khogyani,6,Nangarhar,603,Surkhrod,261,38,51,58,152
24-11-20,6,Nangarhar,610,Hesarak,6,Nangarhar,603,Surkhrod,65,9,16,19,30
23-11-20,6,Nangarhar,604,Khogyani,6,Nangarhar,601,Jalalabad,15,2,3,5,7
24-11-20,12,Paktya,1204,Zurmat,6,Nangarhar,601,Jalalabad,61,8,14,18,29
27-11-20,6,Nangarhar,611,Sherzad,6,Nangarhar,604,Khogyani,321,45,58,71,192
03-12-20,6,Nangarhar,604,Khogyani,6,Nangarhar,603,Surkhrod,34,5,8,9,17
03-12-20,13,Kunar,1307,Dara-e-Pech,13,Kunar,1301,Asadabad,55,8,5,11,39
04-12-20,13,Kunar,1306,Shigal Wa Sheltan,13,Kunar,1301,Asadabad,44,8,6,13,25
05-12-20,13,Kunar,1304,Sarkani,13,Kunar,1304,Sarkani,33,4,5,5,23
06-12-20,14,Nuristan,1406,Waygal,13,Kunar,1301,Asadabad,11,2,2,3,6
20-10-20,13,Kunar,1305,Marawara,13,Kunar,1309,Khaskunar,24,3,3,3,18
14-10-20,13,Kunar,1305,Marawara,13,Kunar,1305,Marawara,8,1,1,1,6
08-10-20,13,Kunar,1312,Ghaziabad,13,Kunar,1303,Narang,14,2,1,2,11
03-12-20,6,Nangarhar,610,Hesarak,6,Nangarhar,603,Surkhrod,68,10,14,15,39
03-12-20,6,Nangarhar,611,Sherzad,6,Nangarhar,603,Surkhrod,75,11,15,18,42
03-12-20,6,Nangarhar,604,Khogyani,6,Nangarhar,601,Jalalabad,112,16,24,29,59
04-12-20,6,Nangarhar,610,Hesarak,6,Nangarhar,603,Surkhrod,238,34,45,50,143
05-12-20,6,Nangarhar,611,Sherzad,6,Nangarhar,603,Surkhrod,259,37,49,55,155
06-12-20,6,Nangarhar,604,Khogyani,6,Nangarhar,604,Khogyani,119,17,23,25,71
07-12-20,7,Laghman,702,Alishang,6,Nangarhar,601,Jalalabad,28,4,5,6,17
08-12-20,13,Kunar,1308,Chawkay,6,Nangarhar,602,Behsud,14,2,2,3,9
09-12-20,2,Kapisa,205,Tagab,6,Nangarhar,603,Surkhrod,21,3,3,5,13
10-08-20,22,Daykundi,2205,Gizab / Patoo,22,Daykundi,2201,Nili,14,2,,,
21-08-20,22,Daykundi,2205,Gizab / Patoo,22,Daykundi,2205,Gizab / Patoo,700,100,,,
01-08-20,10,Bamyan,1006,Kahmard,10,Bamyan,1001,Bamyan,308,44,,,
20-09-20,22,Daykundi,2205,Gizab / Patoo,22,Daykundi,2205,Gizab / Patoo,560,80,,,
01-01-20,5,Logar,506,Kharwar,5,Logar,501,Pul-e-Alam,154,22,,,
01-01-20,2,Kapisa,205,Tagab,2,Kapisa,202,Nejrab,336,48,,,
02-01-20,5,Logar,503,Mohammadagha,5,Logar,501,Pul-e-Alam,175,25,,,
02-01-20,6,Nangarhar,603,Surkhrod,1,Kabul,101,Kabul,28,4,,,
02-01-20,2,Kapisa,205,Tagab,1,Kabul,101,Kabul,70,10,,,
02-01-20,4,Wardak,407,Saydabad,1,Kabul,101,Kabul,70,10,,,
03-01-20,5,Logar,504,Barakibarak,5,Logar,501,Pul-e-Alam,161,23,,,
04-01-20,2,Kapisa,202,Nejrab,2,Kapisa,207,Hisa-e-Awal-e-Kohestan,210,30,,,
05-01-20,17,Kunduz,1704,Chardarah,1,Kabul,101,Kabul,12,3,,,
06-01-20,22,Daykundi,2201,Nili,1,Kabul,101,Kabul,105,15,,,
09-01-20,10,Bamyan,1005,Shibar,1,Kabul,101,Kabul,126,18,,,
12-01-20,9,Baghlan,906,Tala Wa barfak,2,Kapisa,201,Mahmud-e-Raqi,126,18,,,
15-01-20,5,Logar,504,Barakibarak,1,Kabul,101,Kabul,70,10,,,
15-01-20,9,Baghlan,903,Dahana-e-Ghori,1,Kabul,101,Kabul,140,20,,,
17-01-20,17,Kunduz,1704,Chardarah,1,Kabul,101,Kabul,56,8,,,
04-02-20,28,Faryab,2810,Dawlatabad,1,Kabul,101,Kabul,210,30,,,
06-02-20,9,Baghlan,904,Doshi,1,Kabul,101,Kabul,210,30,,,
08-02-20,5,Logar,502,Khoshi,5,Logar,501,Pul-e-Alam,70,10,,,
09-02-20,5,Logar,503,Mohammadagha,5,Logar,501,Pul-e-Alam,196,28,,,
10-02-20,5,Logar,504,Barakibarak,5,Logar,501,Pul-e-Alam,154,22,,,
10-02-20,9,Baghlan,903,Dahana-e-Ghori,1,Kabul,101,Kabul,56,8,,,
11-02-20,5,Logar,505,Charkh,5,Logar,501,Pul-e-Alam,77,11,,,
11-02-20,4,Wardak,402,Jalrez,1,Kabul,101,Kabul,84,12,,,
12-02-20,2,Kapisa,205,Tagab,1,Kabul,101,Kabul,84,12,,,
13-02-20,22,Daykundi,2204,Kiti,1,Kabul,101,Kabul,56,8,,,
15-02-20,10,Bamyan,1002,Sayghan,1,Kabul,101,Kabul,49,7,,,
17-02-20,17,Kunduz,1704,Chardarah,1,Kabul,101,Kabul,70,10,,,
21-02-20,5,Logar,505,Charkh,1,Kabul,101,Kabul,70,10,,,
02-03-20,9,Baghlan,903,Dahana-e-Ghori,1,Kabul,101,Kabul,105,15,,,
04-03-20,2,Kapisa,206,Alasay,2,Kapisa,207,Hisa-e-Awal-e-Kohestan,28,4,,,
